# x_m,y_m,w_tr_right_m,w_tr_left_m
-7464.256749,1784.957644,7.500000,7.500000
-7508.903255,1814.854858,7.500000,7.500000
-7553.462336,1844.881589,7.500000,7.500000
-7597.886431,1875.108294,7.500000,7.500000
-7642.310527,1905.334998,7.500000,7.500000
-7686.734623,1935.561702,7.500000,7.500000
-7731.231396,1965.669237,7.500000,7.500000
-7778.441862,1991.327099,7.500000,7.500000
-7825.652327,2016.984961,7.500000,7.500000
-7873.118669,2042.104873,7.500000,7.500000
-7922.813311,2062.540053,7.500000,7.500000
-7972.507952,2082.975233,7.500000,7.500000
-8024.122988,2097.848502,7.500000,7.500000
-8075.839410,2112.428132,7.500000,7.500000
-8127.555832,2127.007761,7.500000,7.500000
-8179.768492,2139.155949,7.500000,7.500000
-8233.062366,2145.995033,7.500000,7.500000
-8286.624991,2141.728983,7.500000,7.500000
-8340.187615,2137.462933,7.500000,7.500000
-8391.228560,2121.222595,7.500000,7.500000
-8441.023462,2101.531235,7.500000,7.500000
-8486.975159,2073.681722,7.500000,7.500000
-8528.712241,2040.079394,7.500000,7.500000
-8569.118957,2004.661161,7.500000,7.500000
-8606.600502,1966.234753,7.500000,7.500000
-8642.367183,1926.159380,7.500000,7.500000
-8676.765727,1884.881128,7.500000,7.500000
-8709.455568,1842.254409,7.500000,7.500000
-8741.607655,1799.203309,7.500000,7.500000
-8772.747219,1755.415691,7.500000,7.500000
-8803.524738,1711.374755,7.500000,7.500000
-8833.593006,1666.843270,7.500000,7.500000
-8863.661274,1622.311784,7.500000,7.500000
-8891.672295,1576.492038,7.500000,7.500000
-8918.605272,1529.997214,7.500000,7.500000
-8945.538250,1483.502390,7.500000,7.500000
-8972.187798,1436.852103,7.500000,7.500000
-8996.011040,1388.698145,7.500000,7.500000
